64.0	-1	34.0	-1	-1	3	0	DOWN	
65.0	-1	33.0	-1	-1	3	0	DOWN	
66.0	-1	32.0	-1	-1	3	0	DOWN	
67.0	-1	33.0	-1	-1	3	0	DOWN	
68.0	-1	34.0	-1	-1	3	0	DOWN	
69.0	-1	35.0	-1	-1	3	0	DOWN	
70.0	-1	36.0	-1	-1	3	0	DOWN	
71.0	-1	37.0	-1	-1	3	0	DOWN	
72.0	-1	38.0	-1	-1	3	0	DOWN	
73.0	-1	39.0	-1	-1	3	0	DOWN	
74.0	-1	40.0	-1	-1	4	0	LEFT	
75.0	-1	39.0	-1	-1	4	0	LEFT	
76.0	-1	38.0	-1	-1	4	0	LEFT	
77.0	-1	37.0	-1	-1	4	0	LEFT	
78.0	-1	36.0	-1	-1	4	0	LEFT	
79.0	-1	35.0	-1	-1	4	0	LEFT	
80.0	-1	34.0	-1	-1	4	0	LEFT	
81.0	-1	33.0	-1	-1	4	0	LEFT	
82.0	-1	32.0	-1	-1	4	0	LEFT	
83.0	-1	31.0	-1	-1	4	0	LEFT	
84.0	-1	30.0	-1	-1	4	0	LEFT	
85.0	-1	29.0	-1	-1	4	0	LEFT	
86.0	-1	28.0	-1	-1	1	0	UP	
85.0	-1	27.0	-1	-1	1	4	UP	
83.0	-1	26.0	-1	-1	1	4	UP	
81.0	-1	25.0	-1	-1	1	3	UP	
79.0	-1	24.0	-1	-1	1	3	UP	
77.0	-1	23.0	-1	-1	1	3	UP	
75.0	-1	22.0	-1	-1	1	3	UP	
